2886245,11,-5,-9,50002,Coarse2,full,0,5
2886246,11,-6,-9,50002,Coarse2,full,0,5
2886247,11,-7,-9,50002,Coarse2,full,0,5
2886248,11,-8,-9,50002,Coarse2,full,0,5
2886249,11,-9,-9,53112,Coarse2,LD1,3,5
2886306,11,-2,-10,54112,Coarse2,LD1,4,5
2886307,11,-3,-10,52152,Coarse2,LD5,2,5
2886308,11,-4,-10,54002,Coarse2,full,4,5
2886309,11,-5,-10,52132,Coarse2,LD3,2,5
2886310,11,-6,-10,50002,Coarse2,full,0,5
2886311,11,-7,-10,52152,Coarse2,LD5,2,5
2886312,11,-8,-10,53112,Coarse2,LD1,3,5
3145730,12,2,0,12220,Fine,HD2,2,1
3145731,12,3,0,12000,Fine,full,2,1
3145732,12,4,0,12000,Fine,full,2,1
3145733,12,5,0,12001,Coarse1,full,2,1
3145734,12,6,0,12001,Coarse1,full,2,1
3145735,12,7,0,12002,Coarse2,full,2,1
3145736,12,8,0,12002,Coarse2,full,2,1
3145737,12,9,0,12112,Coarse2,LD1,2,1
3145762,12,-2,0,45220,Fine,HD2,5,4
3145763,12,-3,0,45000,Fine,full,5,4
3145764,12,-4,0,45000,Fine,full,5,4
3145765,12,-5,0,45001,Coarse1,full,5,4
3145766,12,-6,0,45001,Coarse1,full,5,4
3145767,12,-7,0,45002,Coarse2,full,5,4
3145768,12,-8,0,45002,Coarse2,full,5,4
3145769,12,-9,0,45112,Coarse2,LD1,5,4
3145794,12,2,1,13230,Fine,HD3,3,1
3145795,12,3,1,11000,Fine,full,1,1
3145796,12,4,1,12000,Fine,full,2,1
3145797,12,5,1,12000,Fine,full,2,1
3145798,12,6,1,12001,Coarse1,full,2,1
3145799,12,7,1,12002,Coarse2,full,2,1
3145800,12,8,1,12002,Coarse2,full,2,1
3145801,12,9,1,10152,Coarse2,LD5,0,1
3145825,12,-1,1,31230,Fine,HD3,1,3
3145826,12,-2,1,35000,Fine,full,5,3
3145827,12,-3,1,35000,Fine,full,5,3
3145828,12,-4,1,35000,Fine,full,5,3
3145829,12,-5,1,32001,Coarse1,full,2,3
3145830,12,-6,1,32002,Coarse2,full,2,3
3145831,12,-7,1,32002,Coarse2,full,2,3
3145832,12,-8,1,34152,Coarse2,LD5,4,3
3145856,12,0,2,30220,Fine,HD2,0,3
3145857,12,1,2,22230,Fine,HD3,2,2
3145858,12,2,2,21220,Fine,HD2,1,2
3145859,12,3,2,11000,Fine,full,1,1
3145860,12,4,2,11000,Fine,full,1,1
3145861,12,5,2,12000,Fine,full,2,1
3145862,12,6,2,12001,Coarse1,full,2,1
3145863,12,7,2,12002,Coarse2,full,2,1
3145864,12,8,2,12002,Coarse2,full,2,1
3145865,12,9,2,12002,Coarse2,full,2,1
3145889,12,-1,2,35000,Fine,full,5,3
3145890,12,-2,2,35000,Fine,full,5,3
3145891,12,-3,2,35000,Fine,full,5,3
3145892,12,-4,2,32001,Coarse1,full,2,3
3145893,12,-5,2,32002,Coarse2,full,2,3
3145894,12,-6,2,32002,Coarse2,full,2,3
3145895,12,-7,2,32002,Coarse2,full,2,3
3145920,12,0,3,30000,Fine,full,0,3
3145921,12,1,3,20000,Fine,full,0,2
3145922,12,2,3,20000,Fine,full,0,2
3145923,12,3,3,21000,Fine,full,1,2
3145924,12,4,3,11000,Fine,full,1,1
3145925,12,5,3,11000,Fine,full,1,1
3145926,12,6,3,14001,Coarse1,full,4,1
3145927,12,7,3,12001,Coarse1,full,2,1
3145928,12,8,3,12002,Coarse2,full,2,1
3145929,12,9,3,12002,Coarse2,full,2,1
3145930,12,10,3,12112,Coarse2,LD1,2,1
3145953,12,-1,3,30000,Fine,full,0,3
3145954,12,-2,3,30000,Fine,full,0,3
3145955,12,-3,3,32001,Coarse1,full,2,3
3145956,12,-4,3,32001,Coarse1,full,2,3
3145957,12,-5,3,32002,Coarse2,full,2,3
3145958,12,-6,3,32002,Coarse2,full,2,3
3145959,12,-7,3,35112,Coarse2,LD1,5,3
3145984,12,0,4,30000,Fine,full,0,3
3145985,12,1,4,20000,Fine,full,0,2
3145986,12,2,4,20000,Fine,full,0,2
3145987,12,3,4,21000,Fine,full,1,2
3145988,12,4,4,21000,Fine,full,1,2
3145989,12,5,4,11000,Fine,full,1,1
3145990,12,6,4,14001,Coarse1,full,4,1
3145991,12,7,4,14001,Coarse1,full,4,1
3145992,12,8,4,12002,Coarse2,full,2,1
3145993,12,9,4,12002,Coarse2,full,2,1
3145994,12,10,4,10152,Coarse2,LD5,0,1
3146017,12,-1,4,30000,Fine,full,0,3
3146018,12,-2,4,30001,Coarse1,full,0,3
3146019,12,-3,4,30001,Coarse1,full,0,3
3146020,12,-4,4,30002,Coarse2,full,0,3
3146021,12,-5,4,32002,Coarse2,full,2,3
3146022,12,-6,4,34152,Coarse2,LD5,4,3
3146048,12,0,5,30001,Coarse1,full,0,3
3146049,12,1,5,20000,Fine,full,0,2
3146050,12,2,5,20000,Fine,full,0,2
3146051,12,3,5,21000,Fine,full,1,2
3146052,12,4,5,21000,Fine,full,1,2
3146053,12,5,5,21001,Coarse1,full,1,2
3146054,12,6,5,14001,Coarse1,full,4,1
3146055,12,7,5,14002,Coarse2,full,4,1
3146056,12,8,5,14002,Coarse2,full,4,1
3146057,12,9,5,14002,Coarse2,full,4,1
3146058,12,10,5,10132,Coarse2,LD3,0,1
3146081,12,-1,5,30001,Coarse1,full,0,3
3146082,12,-2,5,30002,Coarse2,full,0,3
3146083,12,-3,5,30002,Coarse2,full,0,3
3146084,12,-4,5,30002,Coarse2,full,0,3
3146085,12,-5,5,34132,Coarse2,LD3,4,3
3146112,12,0,6,30001,Coarse1,full,0,3
3146113,12,1,6,23001,Coarse1,full,3,2
3146114,12,2,6,23001,Coarse1,full,3,2
3146115,12,3,6,23001,Coarse1,full,3,2
3146116,12,4,6,21001,Coarse1,full,1,2
3146117,12,5,6,21001,Coarse1,full,1,2
3146118,12,6,6,21001,Coarse1,full,1,2
3146119,12,7,6,14002,Coarse2,full,4,1
3146120,12,8,6,14002,Coarse2,full,4,1
3146121,12,9,6,14002,Coarse2,full,4,1
3146122,12,10,6,10152,Coarse2,LD5,0,1
3146145,12,-1,6,30002,Coarse2,full,0,3
3146146,12,-2,6,30002,Coarse2,full,0,3
3146147,12,-3,6,30002,Coarse2,full,0,3
3146148,12,-4,6,34152,Coarse2,LD5,4,3
3146176,12,0,7,30002,Coarse2,full,0,3
3146177,12,1,7,23002,Coarse2,full,3,2
3146178,12,2,7,23002,Coarse2,full,3,2
3146179,12,3,7,23001,Coarse1,full,3,2
3146180,12,4,7,21001,Coarse1,full,1,2
3146181,12,5,7,21002,Coarse2,full,1,2
3146182,12,6,7,21002,Coarse2,full,1,2
3146183,12,7,7,21002,Coarse2,full,1,2
3146184,12,8,7,14002,Coarse2,full,4,1
3146185,12,9,7,14002,Coarse2,full,4,1
3146186,12,10,7,11112,Coarse2,LD1,1,1
3146209,12,-1,7,30002,Coarse2,full,0,3
3146210,12,-2,7,30002,Coarse2,full,0,3
3146211,12,-3,7,30112,Coarse2,LD1,0,3
3146240,12,0,8,30002,Coarse2,full,0,3
3146241,12,1,8,23002,Coarse2,full,3,2
3146242,12,2,8,23002,Coarse2,full,3,2
3146243,12,3,8,23002,Coarse2,full,3,2
3146244,12,4,8,21002,Coarse2,full,1,2
3146245,12,5,8,21002,Coarse2,full,1,2
3146246,12,6,8,21002,Coarse2,full,1,2
3146247,12,7,8,21002,Coarse2,full,1,2
3146248,12,8,8,21002,Coarse2,full,1,2
3146249,12,9,8,10152,Coarse2,LD5,0,1
3146273,12,-1,8,34152,Coarse2,LD5,4,3
3146304,12,0,9,30112,Coarse2,LD1,0,3
3146305,12,1,9,25152,Coarse2,LD5,5,2
3146306,12,2,9,23002,Coarse2,full,3,2
3146307,12,3,9,23002,Coarse2,full,3,2
3146308,12,4,9,23002,Coarse2,full,3,2
3146309,12,5,9,21002,Coarse2,full,1,2
3146310,12,6,9,21002,Coarse2,full,1,2
3146311,12,7,9,21002,Coarse2,full,1,2
3146312,12,8,9,25152,Coarse2,LD5,5,2
3146313,12,9,9,21112,Coarse2,LD1,1,2
3146371,12,3,10,20112,Coarse2,LD1,0,2
3146372,12,4,10,25152,Coarse2,LD5,5,2
3146373,12,5,10,25132,Coarse2,LD3,5,2
3146374,12,6,10,25152,Coarse2,LD5,5,2
3146375,12,7,10,21112,Coarse2,LD1,1,2
3147841,12,1,-1,64230,Fine,HD3,4,6
3147842,12,2,-1,62000,Fine,full,2,6
3147843,12,3,-1,62000,Fine,full,2,6
3147844,12,4,-1,62000,Fine,full,2,6
3147845,12,5,-1,65001,Coarse1,full,5,6
3147846,12,6,-1,65002,Coarse2,full,5,6
3147847,12,7,-1,65002,Coarse2,full,5,6
3147848,12,8,-1,61152,Coarse2,LD5,1,6
3147874,12,-2,-1,40230,Fine,HD3,0,4
3147875,12,-3,-1,44000,Fine,full,4,4
3147876,12,-4,-1,45000,Fine,full,5,4
3147877,12,-5,-1,45000,Fine,full,5,4
3147878,12,-6,-1,45001,Coarse1,full,5,4
3147879,12,-7,-1,45002,Coarse2,full,5,4
3147880,12,-8,-1,45002,Coarse2,full,5,4
3147881,12,-9,-1,43152,Coarse2,LD5,3,4
3147904,12,0,-2,63220,Fine,HD2,3,6
3147905,12,1,-2,62000,Fine,full,2,6
3147906,12,2,-2,62000,Fine,full,2,6
3147907,12,3,-2,62000,Fine,full,2,6
3147908,12,4,-2,65001,Coarse1,full,5,6
3147909,12,5,-2,65002,Coarse2,full,5,6
3147910,12,6,-2,65002,Coarse2,full,5,6
3147911,12,7,-2,65002,Coarse2,full,5,6
3147937,12,-1,-2,55230,Fine,HD3,5,5
3147938,12,-2,-2,54220,Fine,HD2,4,5
3147939,12,-3,-2,44000,Fine,full,4,4
3147940,12,-4,-2,44000,Fine,full,4,4
3147941,12,-5,-2,45000,Fine,full,5,4
3147942,12,-6,-2,45001,Coarse1,full,5,4
3147943,12,-7,-2,45002,Coarse2,full,5,4
3147944,12,-8,-2,45002,Coarse2,full,5,4
3147945,12,-9,-2,45002,Coarse2,full,5,4
3147968,12,0,-3,63000,Fine,full,3,6
3147969,12,1,-3,63000,Fine,full,3,6
3147970,12,2,-3,63000,Fine,full,3,6
3147971,12,3,-3,65001,Coarse1,full,5,6
3147972,12,4,-3,65001,Coarse1,full,5,6
3147973,12,5,-3,65002,Coarse2,full,5,6
3147974,12,6,-3,65002,Coarse2,full,5,6
3147975,12,7,-3,62112,Coarse2,LD1,2,6
3148001,12,-1,-3,53000,Fine,full,3,5
3148002,12,-2,-3,53000,Fine,full,3,5
3148003,12,-3,-3,54000,Fine,full,4,5
3148004,12,-4,-3,44000,Fine,full,4,4
3148005,12,-5,-3,44000,Fine,full,4,4
3148006,12,-6,-3,41001,Coarse1,full,1,4
3148007,12,-7,-3,45001,Coarse1,full,5,4
3148008,12,-8,-3,45002,Coarse2,full,5,4
3148009,12,-9,-3,45002,Coarse2,full,5,4
3148010,12,-10,-3,45112,Coarse2,LD1,5,4
3148032,12,0,-4,63000,Fine,full,3,6
3148033,12,1,-4,63000,Fine,full,3,6
3148034,12,2,-4,63001,Coarse1,full,3,6
3148035,12,3,-4,63001,Coarse1,full,3,6
3148036,12,4,-4,63002,Coarse2,full,3,6
3148037,12,5,-4,65002,Coarse2,full,5,6
3148038,12,6,-4,61152,Coarse2,LD5,1,6
3148065,12,-1,-4,53000,Fine,full,3,5
3148066,12,-2,-4,53000,Fine,full,3,5
3148067,12,-3,-4,54000,Fine,full,4,5
3148068,12,-4,-4,54000,Fine,full,4,5
3148069,12,-5,-4,44000,Fine,full,4,4
3148070,12,-6,-4,41001,Coarse1,full,1,4
3148071,12,-7,-4,41001,Coarse1,full,1,4
3148072,12,-8,-4,45002,Coarse2,full,5,4
3148073,12,-9,-4,45002,Coarse2,full,5,4
3148074,12,-10,-4,43152,Coarse2,LD5,3,4
3148096,12,0,-5,63001,Coarse1,full,3,6
3148097,12,1,-5,63001,Coarse1,full,3,6
3148098,12,2,-5,63002,Coarse2,full,3,6
3148099,12,3,-5,63002,Coarse2,full,3,6
3148100,12,4,-5,63002,Coarse2,full,3,6
3148101,12,5,-5,61132,Coarse2,LD3,1,6
3148129,12,-1,-5,53000,Fine,full,3,5
3148130,12,-2,-5,53000,Fine,full,3,5
3148131,12,-3,-5,54000,Fine,full,4,5
3148132,12,-4,-5,54000,Fine,full,4,5
3148133,12,-5,-5,54001,Coarse1,full,4,5
3148134,12,-6,-5,41001,Coarse1,full,1,4
3148135,12,-7,-5,41002,Coarse2,full,1,4
3148136,12,-8,-5,41002,Coarse2,full,1,4
3148137,12,-9,-5,41002,Coarse2,full,1,4
3148138,12,-10,-5,43132,Coarse2,LD3,3,4
3148160,12,0,-6,63001,Coarse1,full,3,6
3148161,12,1,-6,63002,Coarse2,full,3,6
3148162,12,2,-6,63002,Coarse2,full,3,6
3148163,12,3,-6,63002,Coarse2,full,3,6
3148164,12,4,-6,61152,Coarse2,LD5,1,6
3148193,12,-1,-6,50001,Coarse1,full,0,5
3148194,12,-2,-6,50001,Coarse1,full,0,5
3148195,12,-3,-6,50001,Coarse1,full,0,5
3148196,12,-4,-6,54001,Coarse1,full,4,5
3148197,12,-5,-6,54001,Coarse1,full,4,5
3148198,12,-6,-6,54001,Coarse1,full,4,5
3148199,12,-7,-6,41002,Coarse2,full,1,4
3148200,12,-8,-6,41002,Coarse2,full,1,4
3148201,12,-9,-6,41002,Coarse2,full,1,4
3148202,12,-10,-6,43152,Coarse2,LD5,3,4
3148224,12,0,-7,63002,Coarse2,full,3,6
3148225,12,1,-7,63002,Coarse2,full,3,6
3148226,12,2,-7,63002,Coarse2,full,3,6
3148227,12,3,-7,63112,Coarse2,LD1,3,6
3148257,12,-1,-7,50002,Coarse2,full,0,5
3148258,12,-2,-7,50002,Coarse2,full,0,5
3148259,12,-3,-7,50001,Coarse1,full,0,5
3148260,12,-4,-7,54001,Coarse1,full,4,5
3148261,12,-5,-7,54002,Coarse2,full,4,5
3148262,12,-6,-7,54002,Coarse2,full,4,5
3148263,12,-7,-7,54002,Coarse2,full,4,5
3148264,12,-8,-7,41002,Coarse2,full,1,4
3148265,12,-9,-7,41002,Coarse2,full,1,4
3148266,12,-10,-7,44112,Coarse2,LD1,4,4
3148288,12,0,-8,63002,Coarse2,full,3,6
3148289,12,1,-8,61152,Coarse2,LD5,1,6
3148321,12,-1,-8,50002,Coarse2,full,0,5
3148322,12,-2,-8,50002,Coarse2,full,0,5
3148323,12,-3,-8,50002,Coarse2,full,0,5
3148324,12,-4,-8,54002,Coarse2,full,4,5
3148325,12,-5,-8,54002,Coarse2,full,4,5
3148326,12,-6,-8,54002,Coarse2,full,4,5
3148327,12,-7,-8,54002,Coarse2,full,4,5
3148328,12,-8,-8,54002,Coarse2,full,4,5
3148329,12,-9,-8,43152,Coarse2,LD5,3,4
3148352,12,0,-9,63112,Coarse2,LD1,3,6
3148385,12,-1,-9,52152,Coarse2,LD5,2,5
3148386,12,-2,-9,50002,Coarse2,full,0,5
3148387,12,-3,-9,50002,Coarse2,full,0,5
3148388,12,-4,-9,50002,Coarse2,full,0,5
3148389,12,-5,-9,54002,Coarse2,full,4,5
3148390,12,-6,-9,54002,Coarse2,full,4,5
3148391,12,-7,-9,54002,Coarse2,full,4,5
3148392,12,-8,-9,52152,Coarse2,LD5,2,5
3148393,12,-9,-9,54112,Coarse2,LD1,4,5
3148451,12,-3,-10,53112,Coarse2,LD1,3,5
3148452,12,-4,-10,52152,Coarse2,LD5,2,5
3148453,12,-5,-10,52132,Coarse2,LD3,2,5
3148454,12,-6,-10,52152,Coarse2,LD5,2,5
3148455,12,-7,-10,54112,Coarse2,LD1,4,5
3407874,13,2,0,15220,Fine,HD2,5,1
3407875,13,3,0,12000,Fine,full,2,1
3407876,13,4,0,12000,Fine,full,2,1
3407877,13,5,0,12001,Coarse1,full,2,1
3407878,13,6,0,12001,Coarse1,full,2,1
3407879,13,7,0,12002,Coarse2,full,2,1
3407880,13,8,0,12002,Coarse2,full,2,1
3407881,13,9,0,15112,Coarse2,LD1,5,1
3407906,13,-2,0,42220,Fine,HD2,2,4
3407907,13,-3,0,45000,Fine,full,5,4
3407908,13,-4,0,45000,Fine,full,5,4
3407909,13,-5,0,45001,Coarse1,full,5,4
3407910,13,-6,0,45001,Coarse1,full,5,4
3407911,13,-7,0,45002,Coarse2,full,5,4
3407912,13,-8,0,45002,Coarse2,full,5,4
3407913,13,-9,0,42112,Coarse2,LD1,2,4
3407938,13,2,1,11230,Fine,HD3,1,1
3407939,13,3,1,13000,Fine,full,3,1
3407940,13,4,1,12000,Fine,full,2,1
3407941,13,5,1,12000,Fine,full,2,1
3407942,13,6,1,12001,Coarse1,full,2,1
3407943,13,7,1,12002,Coarse2,full,2,1
3407944,13,8,1,12002,Coarse2,full,2,1
3407945,13,9,1,12002,Coarse2,full,2,1
3407969,13,-1,1,33230,Fine,HD3,3,3
3407970,13,-2,1,35000,Fine,full,5,3
3407971,13,-3,1,35000,Fine,full,5,3
3407972,13,-4,1,35000,Fine,full,5,3
3407973,13,-5,1,32001,Coarse1,full,2,3
3407974,13,-6,1,32002,Coarse2,full,2,3
3407975,13,-7,1,32002,Coarse2,full,2,3
3407976,13,-8,1,32002,Coarse2,full,2,3
3408000,13,0,2,31220,Fine,HD2,1,3
3408001,13,1,2,22230,Fine,HD3,2,2
3408002,13,2,2,20220,Fine,HD2,0,2
3408003,13,3,2,13000,Fine,full,3,1
3408004,13,4,2,13000,Fine,full,3,1
3408005,13,5,2,12000,Fine,full,2,1
3408006,13,6,2,12001,Coarse1,full,2,1
3408007,13,7,2,12001,Coarse1,full,2,1
3408008,13,8,2,12002,Coarse2,full,2,1
3408009,13,9,2,12002,Coarse2,full,2,1
3408010,13,10,2,15112,Coarse2,LD1,5,1
3408033,13,-1,2,35000,Fine,full,5,3
3408034,13,-2,2,35000,Fine,full,5,3
3408035,13,-3,2,35000,Fine,full,5,3
3408036,13,-4,2,32001,Coarse1,full,2,3
3408037,13,-5,2,32001,Coarse1,full,2,3
3408038,13,-6,2,32002,Coarse2,full,2,3
3408039,13,-7,2,32002,Coarse2,full,2,3
3408040,13,-8,2,32112,Coarse2,LD1,2,3
3408064,13,0,3,34000,Fine,full,4,3
3408065,13,1,3,24000,Fine,full,4,2
3408066,13,2,3,24000,Fine,full,4,2
3408067,13,3,3,23000,Fine,full,3,2
3408068,13,4,3,13000,Fine,full,3,1
3408069,13,5,3,13000,Fine,full,3,1
3408070,13,6,3,10001,Coarse1,full,0,1
3408071,13,7,3,12001,Coarse1,full,2,1
3408072,13,8,3,12002,Coarse2,full,2,1
3408073,13,9,3,12002,Coarse2,full,2,1
3408074,13,10,3,14152,Coarse2,LD5,4,1
3408097,13,-1,3,34000,Fine,full,4,3
3408098,13,-2,3,34000,Fine,full,4,3
3408099,13,-3,3,32001,Coarse1,full,2,3
3408100,13,-4,3,32001,Coarse1,full,2,3
3408101,13,-5,3,32002,Coarse2,full,2,3
3408102,13,-6,3,32002,Coarse2,full,2,3
3408103,13,-7,3,30152,Coarse2,LD5,0,3
3408128,13,0,4,34000,Fine,full,4,3
3408129,13,1,4,24000,Fine,full,4,2
3408130,13,2,4,24000,Fine,full,4,2
3408131,13,3,4,23000,Fine,full,3,2
3408132,13,4,4,23000,Fine,full,3,2
3408133,13,5,4,13000,Fine,full,3,1
3408134,13,6,4,10001,Coarse1,full,0,1
3408135,13,7,4,10001,Coarse1,full,0,1
3408136,13,8,4,12002,Coarse2,full,2,1
3408137,13,9,4,12002,Coarse2,full,2,1
3408138,13,10,4,12002,Coarse2,full,2,1
3408161,13,-1,4,34000,Fine,full,4,3
3408162,13,-2,4,34001,Coarse1,full,4,3
3408163,13,-3,4,34001,Coarse1,full,4,3
3408164,13,-4,4,34002,Coarse2,full,4,3
3408165,13,-5,4,32002,Coarse2,full,2,3
3408166,13,-6,4,32002,Coarse2,full,2,3
3408192,13,0,5,34001,Coarse1,full,4,3
3408193,13,1,5,24000,Fine,full,4,2
3408194,13,2,5,24000,Fine,full,4,2
3408195,13,3,5,23000,Fine,full,3,2
3408196,13,4,5,23000,Fine,full,3,2
3408197,13,5,5,23001,Coarse1,full,3,2
3408198,13,6,5,10001,Coarse1,full,0,1
3408199,13,7,5,10001,Coarse1,full,0,1
3408200,13,8,5,10002,Coarse2,full,0,1
3408201,13,9,5,10002,Coarse2,full,0,1
3408202,13,10,5,14152,Coarse2,LD5,4,1
3408225,13,-1,5,34001,Coarse1,full,4,3
3408226,13,-2,5,34001,Coarse1,full,4,3
3408227,13,-3,5,34002,Coarse2,full,4,3
3408228,13,-4,5,34002,Coarse2,full,4,3
3408229,13,-5,5,30152,Coarse2,LD5,0,3
3408256,13,0,6,34001,Coarse1,full,4,3
3408257,13,1,6,21001,Coarse1,full,1,2
3408258,13,2,6,21001,Coarse1,full,1,2
3408259,13,3,6,21001,Coarse1,full,1,2
3408260,13,4,6,23001,Coarse1,full,3,2
3408261,13,5,6,23001,Coarse1,full,3,2
3408262,13,6,6,23001,Coarse1,full,3,2
3408263,13,7,6,10002,Coarse2,full,0,1
3408264,13,8,6,10002,Coarse2,full,0,1
3408265,13,9,6,10002,Coarse2,full,0,1
3408266,13,10,6,10002,Coarse2,full,0,1
3408289,13,-1,6,34002,Coarse2,full,4,3
3408290,13,-2,6,34002,Coarse2,full,4,3
3408291,13,-3,6,34002,Coarse2,full,4,3
3408292,13,-4,6,34002,Coarse2,full,4,3
3408320,13,0,7,34002,Coarse2,full,4,3
3408321,13,1,7,21002,Coarse2,full,1,2
3408322,13,2,7,21001,Coarse1,full,1,2
3408323,13,3,7,21001,Coarse1,full,1,2
3408324,13,4,7,23001,Coarse1,full,3,2
3408325,13,5,7,23001,Coarse1,full,3,2
3408326,13,6,7,23002,Coarse2,full,3,2
3408327,13,7,7,23002,Coarse2,full,3,2
3408328,13,8,7,10002,Coarse2,full,0,1
3408329,13,9,7,10002,Coarse2,full,0,1
3408330,13,10,7,14152,Coarse2,LD5,4,1
3408353,13,-1,7,34002,Coarse2,full,4,3
3408354,13,-2,7,34002,Coarse2,full,4,3
3408355,13,-3,7,30152,Coarse2,LD5,0,3
3408384,13,0,8,34002,Coarse2,full,4,3
3408385,13,1,8,21002,Coarse2,full,1,2
3408386,13,2,8,21002,Coarse2,full,1,2
3408387,13,3,8,21002,Coarse2,full,1,2
3408388,13,4,8,23002,Coarse2,full,3,2
3408389,13,5,8,23002,Coarse2,full,3,2
3408390,13,6,8,23002,Coarse2,full,3,2
3408391,13,7,8,23002,Coarse2,full,3,2
3408392,13,8,8,23002,Coarse2,full,3,2
3408393,13,9,8,10002,Coarse2,full,0,1
3408394,13,10,8,10112,Coarse2,LD1,0,1
3408417,13,-1,8,34002,Coarse2,full,4,3
3408418,13,-2,8,31112,Coarse2,LD1,1,3
3408448,13,0,9,31112,Coarse2,LD1,1,3
3408449,13,1,9,21002,Coarse2,full,1,2
3408450,13,2,9,21002,Coarse2,full,1,2
3408451,13,3,9,21002,Coarse2,full,1,2
3408452,13,4,9,21002,Coarse2,full,1,2
3408453,13,5,9,23002,Coarse2,full,3,2
3408454,13,6,9,23002,Coarse2,full,3,2
3408455,13,7,9,23002,Coarse2,full,3,2
3408456,13,8,9,23002,Coarse2,full,3,2
3408457,13,9,9,20112,Coarse2,LD1,0,2
3408514,13,2,10,21112,Coarse2,LD1,1,2
3408515,13,3,10,25152,Coarse2,LD5,5,2
3408516,13,4,10,21002,Coarse2,full,1,2
3408517,13,5,10,25152,Coarse2,LD5,5,2
3408518,13,6,10,23002,Coarse2,full,3,2
3408519,13,7,10,25152,Coarse2,LD5,5,2
3408520,13,8,10,20112,Coarse2,LD1,0,2
3409985,13,1,-1,60230,Fine,HD3,0,6
3409986,13,2,-1,62000,Fine,full,2,6
3409987,13,3,-1,62000,Fine,full,2,6
3409988,13,4,-1,62000,Fine,full,2,6
3409989,13,5,-1,65001,Coarse1,full,5,6
3409990,13,6,-1,65002,Coarse2,full,5,6
3409991,13,7,-1,65002,Coarse2,full,5,6
3409992,13,8,-1,65002,Coarse2,full,5,6
3410018,13,-2,-1,44230,Fine,HD3,4,4
3410019,13,-3,-1,40000,Fine,full,0,4
3410020,13,-4,-1,45000,Fine,full,5,4
3410021,13,-5,-1,45000,Fine,full,5,4
3410022,13,-6,-1,45001,Coarse1,full,5,4
3410023,13,-7,-1,45002,Coarse2,full,5,4
3410024,13,-8,-1,45002,Coarse2,full,5,4
3410025,13,-9,-1,45002,Coarse2,full,5,4
3410048,13,0,-2,64220,Fine,HD2,4,6
3410049,13,1,-2,62000,Fine,full,2,6
3410050,13,2,-2,62000,Fine,full,2,6
3410051,13,3,-2,62000,Fine,full,2,6
3410052,13,4,-2,65001,Coarse1,full,5,6
3410053,13,5,-2,65001,Coarse1,full,5,6
3410054,13,6,-2,65002,Coarse2,full,5,6
3410055,13,7,-2,65002,Coarse2,full,5,6
3410056,13,8,-2,65112,Coarse2,LD1,5,6
3410081,13,-1,-2,55230,Fine,HD3,5,5
3410082,13,-2,-2,53220,Fine,HD2,3,5
3410083,13,-3,-2,40000,Fine,full,0,4
3410084,13,-4,-2,40000,Fine,full,0,4
3410085,13,-5,-2,45000,Fine,full,5,4
3410086,13,-6,-2,45001,Coarse1,full,5,4
3410087,13,-7,-2,45001,Coarse1,full,5,4
3410088,13,-8,-2,45002,Coarse2,full,5,4
3410089,13,-9,-2,45002,Coarse2,full,5,4
3410090,13,-10,-2,42112,Coarse2,LD1,2,4
3410112,13,0,-3,61000,Fine,full,1,6
3410113,13,1,-3,61000,Fine,full,1,6
3410114,13,2,-3,61000,Fine,full,1,6
3410115,13,3,-3,65001,Coarse1,full,5,6
3410116,13,4,-3,65001,Coarse1,full,5,6
3410117,13,5,-3,65002,Coarse2,full,5,6
3410118,13,6,-3,65002,Coarse2,full,5,6
3410119,13,7,-3,63152,Coarse2,LD5,3,6
3410145,13,-1,-3,51000,Fine,full,1,5
3410146,13,-2,-3,51000,Fine,full,1,5
3410147,13,-3,-3,50000,Fine,full,0,5
3410148,13,-4,-3,40000,Fine,full,0,4
3410149,13,-5,-3,40000,Fine,full,0,4
3410150,13,-6,-3,43001,Coarse1,full,3,4
3410151,13,-7,-3,45001,Coarse1,full,5,4
3410152,13,-8,-3,45002,Coarse2,full,5,4
3410153,13,-9,-3,45002,Coarse2,full,5,4
3410154,13,-10,-3,41152,Coarse2,LD5,1,4
3410176,13,0,-4,61000,Fine,full,1,6
3410177,13,1,-4,61000,Fine,full,1,6
3410178,13,2,-4,61001,Coarse1,full,1,6
3410179,13,3,-4,61001,Coarse1,full,1,6
3410180,13,4,-4,61002,Coarse2,full,1,6
3410181,13,5,-4,65002,Coarse2,full,5,6
3410182,13,6,-4,65002,Coarse2,full,5,6
3410209,13,-1,-4,51000,Fine,full,1,5
3410210,13,-2,-4,51000,Fine,full,1,5
3410211,13,-3,-4,50000,Fine,full,0,5
3410212,13,-4,-4,50000,Fine,full,0,5
3410213,13,-5,-4,40000,Fine,full,0,4
3410214,13,-6,-4,43001,Coarse1,full,3,4
3410215,13,-7,-4,43001,Coarse1,full,3,4
3410216,13,-8,-4,45002,Coarse2,full,5,4
3410217,13,-9,-4,45002,Coarse2,full,5,4
3410218,13,-10,-4,45002,Coarse2,full,5,4
3410240,13,0,-5,61001,Coarse1,full,1,6
3410241,13,1,-5,61001,Coarse1,full,1,6
3410242,13,2,-5,61001,Coarse1,full,1,6
3410243,13,3,-5,61002,Coarse2,full,1,6
3410244,13,4,-5,61002,Coarse2,full,1,6
3410245,13,5,-5,63152,Coarse2,LD5,3,6
3410273,13,-1,-5,51000,Fine,full,1,5
3410274,13,-2,-5,51000,Fine,full,1,5
